MAKER,MODEL,MODELYEAR,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS,FUEL_TYPE,DATE_REG,TYPE,COLOUR,STATE
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-17,JIP,BLACK,SELANGOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-18,JIP,SILVER,SELANGOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-20,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-25,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-25,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-26,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-27,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-27,JIP,BLACK,NEGERI SEMBILAN
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-27,JIP,BLACK,SELANGOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-28,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-28,JIP,BLACK,SELANGOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-28,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-02-28,JIP,BLACK,JOHOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-06,JIP,WHITE,SARAWAK
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-06,JIP,SILVER,PULAU PINANG
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-06,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-14,JIP,GREEN,JOHOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-17,JIP,SILVER,SELANGOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-20,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-21,JIP,BLACK,SELANGOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-24,JIP,SILVER,SABAH
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-24,JIP,GREEN,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-24,JIP,BLACK,MELAKA
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-26,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-26,JIP,GREEN,TERENGGANU
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-27,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-28,JIP,WHITE,JOHOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-03-28,JIP,GREEN,PERAK
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-09,JIP,GREEN,JOHOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-11,JIP,BLACK,PULAU PINANG
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-15,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-15,JIP,GREEN,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-18,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-23,JIP,SILVER,JOHOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-24,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-25,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-25,JIP,WHITE,JOHOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-25,JIP,SILVER,SABAH
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-28,JIP,SILVER,PULAU PINANG
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-28,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-30,JIP,GREEN,JOHOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-30,JIP,SILVER,JOHOR
BMW,X1 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,10.6,7.2,9.1,31,209,PETROL,2025-04-30,JIP,BLUE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-06,JIP,WHITE,PULAU PINANG
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-10,JIP,BLACK,SABAH
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-15,JIP,GREEN,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-17,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-17,JIP,GREEN,PULAU PINANG
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-17,JIP,BLACK,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-20,JIP,GREEN,MELAKA
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-23,JIP,WHITE,SARAWAK
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-23,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-24,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-24,JIP,WHITE,PULAU PINANG
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-24,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-24,JIP,BLACK,PERAK
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-27,JIP,WHITE,PULAU PINANG
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-01-27,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-02,JIP,WHITE,KEDAH
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-13,JIP,WHITE,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-14,JIP,GREEN,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-14,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-17,JIP,BLACK,SELANGOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-18,JIP,SILVER,SELANGOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-20,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-25,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-25,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-26,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-27,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-27,JIP,BLACK,NEGERI SEMBILAN
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-27,JIP,BLACK,SELANGOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-28,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-28,JIP,BLACK,SELANGOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-28,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-02-28,JIP,BLACK,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-06,JIP,WHITE,SARAWAK
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-06,JIP,SILVER,PULAU PINANG
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-06,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-14,JIP,GREEN,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-17,JIP,SILVER,SELANGOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-20,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-21,JIP,BLACK,SELANGOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-24,JIP,SILVER,SABAH
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-24,JIP,GREEN,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-24,JIP,BLACK,MELAKA
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-26,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-26,JIP,GREEN,TERENGGANU
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-27,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-28,JIP,WHITE,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-03-28,JIP,GREEN,PERAK
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-09,JIP,GREEN,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-11,JIP,BLACK,PULAU PINANG
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-15,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-15,JIP,GREEN,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-18,JIP,SILVER,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-23,JIP,SILVER,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-24,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-25,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-25,JIP,WHITE,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-25,JIP,SILVER,SABAH
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-28,JIP,SILVER,PULAU PINANG
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-28,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-30,JIP,GREEN,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-30,JIP,SILVER,JOHOR
BMW,X1 xDRIVE35i,2014,SUV - SMALL,3.0,6,A6,13.2,8.9,11.3,25,260,PETROL,2025-04-30,JIP,BLUE,W.P. KUALA LUMPUR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-02-13,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-02-20,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-02-21,JIP,GREY,W.P. KUALA LUMPUR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-02-24,JIP,GREY,SELANGOR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-02-24,JIP,BLACK,SELANGOR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-02-26,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-03-04,JIP,BLACK,SABAH
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-03-06,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-03-13,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X3 xDRIVE28i,2014,SUV - SMALL,2.0,4,A8,11.2,8.5,10.0,28,230,PETROL,2025-03-20,JIP,WHITE,PAHANG
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-02-13,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-02-20,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-02-21,JIP,GREY,W.P. KUALA LUMPUR
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-02-24,JIP,GREY,SELANGOR
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-02-24,JIP,BLACK,SELANGOR
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-02-26,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-03-04,JIP,BLACK,SABAH
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-03-06,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-03-13,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X3 xDRIVE35i,2014,SUV - SMALL,3.0,6,A8,12.6,9.1,11.0,26,253,PETROL,2025-03-20,JIP,WHITE,PAHANG
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-01-13,JIP,BROWN,SABAH
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-01-22,JIP,WHITE,JOHOR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-01-23,JIP,GREY,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-01-23,JIP,WHITE,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-01-24,JIP,GREY,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-01-28,JIP,BLACK,MELAKA
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-06,JIP,BROWN,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-18,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-19,JIP,WHITE,MELAKA
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-21,JIP,BLACK,PULAU PINANG
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-24,JIP,BLUE,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-26,JIP,BROWN,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-27,JIP,GREY,TERENGGANU
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-27,JIP,WHITE,SABAH
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-02-28,JIP,GREY,JOHOR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-12,JIP,GREY,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-14,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-19,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-20,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-21,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-21,JIP,BLACK,PULAU PINANG
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-25,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-28,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-03-28,JIP,BLACK,SABAH
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-10,JIP,GREY,SELANGOR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-18,JIP,GREY,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-25,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-28,JIP,GREY,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-28,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-29,JIP,GREY,PULAU PINANG
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-30,JIP,BLACK,JOHOR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-30,JIP,BROWN,W.P. KUALA LUMPUR
BMW,X5 xDRIVE35i,2014,SUV - STANDARD,3.0,6,A8,12.9,8.8,11.1,25,255,PETROL,2025-04-30,JIP,BLACK,W.P. KUALA LUMPUR
BMW,X5 xDRIVE50i,2014,SUV - STANDARD,4.4,8,A8,16.3,10.9,13.9,20,320,PETROL,2025-01-13,JIP,BROWN,SABAH
BMW,X5 xDRIVE50i,2014,SUV - STANDARD,4.4,8,A8,16.3,10.9,13.9,20,320,PETROL,2025-01-22,JIP,WHITE,JOHOR
BMW,X5 xDRIVE50i,2014,SUV - STANDARD,4.4,8,A8,16.3,10.9,13.9,20,320,PETROL,2025-01-23,JIP,GREY,W.P. KUALA LUMPUR
BMW,X5 xDRIVE50i,2014,SUV - STANDARD,4.4,8,A8,16.3,10.9,13.9,20,320,PETROL,2025-01-23,JIP,WHITE,W.P. KUALA LUMPUR
